Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
11/27/2016,17:35:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,11TH AVE / CARROL AVE,38.99942,-76.9910516667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,HONDA,ACCORD,GOLD,Warning,21-201(a1),Transportation Article,No,WHITE,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.99942, -76.9910516666667)"
11/27/2016,18:06:00,MCP,"3rd district, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,706 UNIVERSITY BLVD E,38.9993966667,-76.9939833333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,1998,HONDA,CIVIC,RED,Warning,22-204(f),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9993966666667, -76.9939833333333)"
11/27/2016,18:06:00,MCP,"3rd district, Silver Spring",MOTOR VEH. NOT EQUIPPED WITH EXHAUST MUFFLER SYSTEM,706 UNIVERSITY BLVD E,38.9993966667,-76.9939833333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,1998,HONDA,CIVIC,RED,Warning,22-402(a),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9993966666667, -76.9939833333333)"
11/27/2016,21:28:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",UNIVERSITY BLVD EAST  / BAYFIELD ST.,38.9951883333,-76.9930983333,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2016,DODGE,DART,RED,Warning,22-201.1,Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9951883333333, -76.9930983333333)"
11/27/2016,21:52:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,11TH AVE / CARROL AVE,38.9957683333,-76.993045,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,CIVIC,BLUE,Warning,21-201(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9957683333333, -76.993045)"
11/27/2016,02:31:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ST ELMO AT NORFOLK AVE,38.9906183333,-77.0965916667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HOND,4S,SILVER,Warning,21-201(a1),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9906183333333, -77.0965916666667)"
11/27/2016,02:31:00,MCP,"2nd district, Bethesda",DRIVER ENTERING CROSSWALK AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,ST ELMO AT NORFOLK AVE,38.9906183333,-77.0965916667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HOND,4S,SILVER,Warning,21-204(c),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9906183333333, -77.0965916666667)"
11/27/2016,20:31:00,MCP,"3rd district, Silver Spring",DRIVING VEH IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HWY,COLUMBIA PIKE @ BURNT MILLS AVE,39.03143,-77.0046066667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYOTA,CAMRY,SILVER,Warning,21-801(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.03143, -77.0046066666667)"
11/27/2016,20:31:00,MCP,"3rd district, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,COLUMBIA PIKE @ BURNT MILLS AVE,39.03143,-77.0046066667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYOTA,CAMRY,SILVER,Warning,22-204(f),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.03143, -77.0046066666667)"
11/26/2016,23:37:00,MCP,"4th district, Wheaton",DRIVING VEH. WITH WINDSHIELD VIEW OBSTRUCTED BY SIGN MATERIAL,CONNETICUT AVE @ GRAND PRE,39.0865866667,-77.07415,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,ACURA,4S,GREEN,Warning,21-1104(d),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0865866666667, -77.07415)"
11/27/2016,07:00:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,UNIVERSITY BLVD / GEORGIA AVE,39.041175,-77.0528383333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,ACURA,RL,SILVER,Warning,23-104,Transportation Article,No,HISPANIC,M,PASADENA,MD,MD,A - Marked Patrol,"(39.041175, -77.0528383333333)"
11/27/2016,08:02:00,MCP,"4th district, Wheaton",FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,UNIVERSITY BLVD / AMHERST AVE,39.0415733333,-77.05077,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1993,NISSAN,TK,RED,Warning,21-405(e1),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0415733333333, -77.05077)"
11/27/2016,09:16:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,GEORGIA AVE / WINDHAM LANE,39.0323833333,-77.04854,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,CHEVROLET,IMPALA,BLACK,Warning,23-104,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0323833333333, -77.04854)"
11/27/2016,09:30:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,GEORGIA AVE / PRICE AVE,39.0399066667,-77.051075,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,FORD,F350,WHITE,Warning,23-104,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0399066666667, -77.051075)"
11/26/2016,23:04:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NEW HAMPSHIRE AVE @ WINDRIDGE ACRES CT,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2001,NISSAN,TK,BLUE,Warning,21-201(a1),Transportation Article,No,BLACK,M,SPRINGDALE,MD,MD,A - Marked Patrol,
11/26/2016,23:04:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,NEW HAMPSHIRE AVE @ WINDRIDGE ACRES CT,,,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2001,NISSAN,TK,BLUE,Warning,22-204(f),Transportation Article,No,BLACK,M,SPRINGDALE,MD,MD,A - Marked Patrol,
11/27/2016,01:13:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE @ ROSSMOOR DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,CHEVROLET,TK,BLACK,Warning,21-201(a1),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,
11/27/2016,03:42:00,MCP,"4th district, Wheaton",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,ASPEN HILL RD @ GEORGIA AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,TOYOTA,4S,TAN,Warning,21-204(d),Transportation Article,No,BLACK,M,BELTSVILLE,MD,MD,A - Marked Patrol,
11/27/2016,03:42:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,ASPEN HILL RD @ GEORGIA AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,TOYOTA,4S,TAN,Warning,13-409(b),Transportation Article,No,BLACK,M,BELTSVILLE,MD,MD,A - Marked Patrol,
11/27/2016,04:56:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,GEORGIA AVE @ MANOR VILLAGE LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,HONDA,CIVIC,SILVER,Warning,22-204(f),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,
11/27/2016,00:58:00,MCP,"1st district, Rockville",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,ROCKVILLE PIKE/CONRESSIONAL PIKE,39.065835,-77.1275483333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2000,MERZ,4S,TAN,Warning,23-104,Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.065835, -77.1275483333333)"
11/27/2016,02:05:00,MCP,"1st district, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,ROCKVILLE PIKE/CONRESSIONAL PIKE,39.0614683333,-77.1239083333,No,No,No,No,No,No,No,No,No,No,DC,01 - Motorcycle,2012,FORD,VAN,WHITE,Warning,21-1124.2(d2),Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0614683333333, -77.1239083333333)"
11/27/2016,02:10:00,MCP,"1st district, Rockville",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,ROCKVILLE PIKE/CONRESSIONAL PIKE,39.0642283333,-77.1259816667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,HOND,2S,BLACK,Warning,23-104,Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0642283333333, -77.1259816666667)"
11/27/2016,02:10:00,MCP,"1st district, Rockville",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,ROCKVILLE PIKE/CONRESSIONAL PIKE,39.0642283333,-77.1259816667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,HOND,2S,BLACK,Warning,16-116(a),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0642283333333, -77.1259816666667)"
11/27/2016,02:34:00,MCP,"1st district, Rockville",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,ROCKVILLE PIKE/ RICHARD MONTGOMERY DRIVE,39.0810066667,-77.1451616667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HOND,4S,SILVER,Warning,16-116(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0810066666667, -77.1451616666667)"
11/27/2016,02:57:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,ROCKVILLE PIKE/TWINBROOK PWKY,39.0607916667,-77.1232633333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,FORD,FOCUS,SILVER,Warning,21-801.1,Transportation Article,No,OTHER,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0607916666667, -77.1232633333333)"
11/27/2016,21:02:00,MCP,"1st district, Rockville","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",ROCKVILLE PIKE/TWINBROOK PWKY,39.0583033333,-77.1207516667,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2015,KIA,SOUL,RED,Warning,22-201.1,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0583033333333, -77.1207516666667)"
11/27/2016,21:57:00,MCP,"1st district, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,ROCKVILLE PIKE/EDMONSTON DRIVE,39.0761666667,-77.1375766667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,MERZ,4S,BLUE,Warning,13-411(f),Transportation Article,No,OTHER,M,GREAT FALLS,VA,VA,A - Marked Patrol,"(39.0761666666667, -77.1375766666667)"
11/27/2016,22:21:00,MCP,"1st district, Rockville",DRIVER FAILURE TO REDUCE LIGHT DISTRIBUTION WHEN WITHIN 300 FEET OF APPROACHING VEH. FROM REAR,ROCKVILLE PIKE/EDMONSTON DRIVE,39.0725583333,-77.1337833333,No,No,No,No,No,No,No,No,No,No,MO,02 - Automobile,2007,LINCOLN,4S,SILVER,Warning,22-223(c),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0725583333333, -77.1337833333333)"
11/27/2016,07:40:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,UNIVERSITY BLVD @ REEDIE DRIVE,39.0410516667,-77.0460233333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,CIVIC SI,BLACK,Warning,21-801.1,Transportation Article,No,HISPANIC,M,UPPER MARLBORO,MD,MD,Q - Marked Laser,"(39.0410516666667, -77.0460233333333)"
11/27/2016,07:40:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,UNIVERSITY BLVD @ REEDIE DRIVE,39.0410516667,-77.0460233333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,CIVIC SI,BLACK,Warning,21-801(a),Transportation Article,No,HISPANIC,M,UPPER MARLBORO,MD,MD,Q - Marked Laser,"(39.0410516666667, -77.0460233333333)"
11/27/2016,07:58:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,UNIVERSITY BLVD @ REEDIE DRIVE,39.0413016667,-77.0476433333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,INFINITI,Q50,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,Q - Marked Laser,"(39.0413016666667, -77.0476433333333)"
11/27/2016,07:58:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,UNIVERSITY BLVD @ REEDIE DRIVE,39.0413016667,-77.0476433333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,INFINITI,Q50,SILVER,Warning,21-801(a),Transportation Article,No,WHITE,M,POTOMAC,MD,MD,Q - Marked Laser,"(39.0413016666667, -77.0476433333333)"
11/27/2016,09:24:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GEORGIA AVE @ DEXTER AVE,39.0222316667,-77.04529,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,SUBARU,BRZ,WHITE,Warning,13-411(d),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0222316666667, -77.04529)"
11/27/2016,12:45:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,FENTON/SLIGO,38.99279,-77.0240233333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,COROLLA,BLACK,Warning,13-409(b),Transportation Article,No,WHITE,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.99279, -77.0240233333333)"
11/26/2016,23:25:00,MCP,"4th district, Wheaton","FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM FOREIGN MATERIALS, COVERS",GEORGIA AVE/ CONNECTICUT AVE,39.089845,-77.0715133333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,TOYOTA,4S,GREEN,Warning,13-411(c1),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.089845, -77.0715133333333)"
11/26/2016,23:28:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP BEFORE ENTERING HWY. FROM PRIVATE ROAD,CONNECTICUT @ GRAND PRE,39.0850183333,-77.075135,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,TOYOTA,CAMRY,BLACK,Warning,21-404(a),Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0850183333333, -77.075135)"
11/27/2016,00:01:00,MCP,"4th district, Wheaton",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,RANDOLPH @ GLENALLAN,39.06368,-77.0404033333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,TOYOTA,CAMRY,GRAY,Warning,21-604(d),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06368, -77.0404033333333)"
11/27/2016,00:01:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,RANDOLPH @ GLENALLAN,39.06368,-77.0404033333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,TOYOTA,CAMRY,GRAY,Warning,21-1104(c),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06368, -77.0404033333333)"
11/27/2016,00:01:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,RANDOLPH @ GLENALLAN,39.06368,-77.0404033333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,TOYOTA,CAMRY,GRAY,Warning,16-112(c),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06368, -77.0404033333333)"
11/27/2016,17:49:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,GEORGIA AVE @ RANDOLPH,39.055405,-77.0502533333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,ECHO,WHITE,Warning,21-1104(c),Transportation Article,No,BLACK,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.055405, -77.0502533333333)"
11/27/2016,17:49:00,MCP,"4th district, Wheaton",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,GEORGIA AVE @ RANDOLPH,39.055405,-77.0502533333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,ECHO,WHITE,Warning,13-411(a),Transportation Article,No,BLACK,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.055405, -77.0502533333333)"
11/27/2016,17:49:00,MCP,"4th district, Wheaton",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,GEORGIA AVE @ RANDOLPH,39.055405,-77.0502533333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,ECHO,WHITE,Warning,21-604(d),Transportation Article,No,BLACK,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.055405, -77.0502533333333)"
11/27/2016,09:45:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,VEIRS MILL RD/GALT AVE,39.0425783333,-77.0529616667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,CAD,ESCALADE,BLACK,Warning,21-201(a1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0425783333333, -77.0529616666667)"
11/27/2016,09:45:00,MCP,"4th district, Wheaton",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,VEIRS MILL RD/GALT AVE,39.0425783333,-77.0529616667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,CAD,ESCALADE,BLACK,Warning,23-104,Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0425783333333, -77.0529616666667)"
11/27/2016,13:21:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,ELKIN ST/BLUERIDGE AVE,39.0422483333,-77.0499566667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,GMC,TK,WHITE,Warning,13-411(d),Transportation Article,No,WHITE,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0422483333333, -77.0499566666667)"
11/27/2016,14:19:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,VEIRS MILL RD/CONNECTICUT AVE,39.0482116667,-77.0757566667,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2007,HONDA,ACCORD,"BLUE, DARK",Warning,13-409(b),Transportation Article,No,HISPANIC,M,CHARLOTTE,NC,NC,A - Marked Patrol,"(39.0482116666667, -77.0757566666667)"
11/27/2016,14:19:00,MCP,"4th district, Wheaton",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,VEIRS MILL RD/CONNECTICUT AVE,39.0482116667,-77.0757566667,No,No,No,No,No,No,No,No,No,No,XX,02 - Automobile,2007,HONDA,ACCORD,"BLUE, DARK",Warning,13-411(a),Transportation Article,No,HISPANIC,M,CHARLOTTE,NC,NC,A - Marked Patrol,"(39.0482116666667, -77.0757566666667)"
11/27/2016,18:58:00,MCP,"2nd district, Bethesda",DRIVER FAIL TO STOP AT STEADY CIRCULAR RED SIGNAL,WESTLAK DR/ ARIZONA CIR,39.0242416667,-77.14962,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,LEXUS,RX350,BLACK,Warning,21-202(h1),Transportation Article,No,OTHER,F,MITCHELLVILLE,MD,MD,A - Marked Patrol,"(39.0242416666667, -77.14962)"
11/27/2016,21:29:00,MCP,"2nd district, Bethesda",DRIVING WRONG WAY--ONE WAY STREET,7101 DEMOCRACY BLVD,39.0227866667,-77.14848,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,MITSUBUSHI,4S,BLACK,Warning,21-308(a),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0227866666667, -77.14848)"
11/27/2016,09:04:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,NORBECK RD/ NORWOD RD,39.1185383333,-77.0223916667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,SUBURU,FORRESTER,WHITE,Warning,13-409(b),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.1185383333333, -77.0223916666667)"
11/27/2016,17:25:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,LOSTKNIFE/CONTOUR,39.1552033333,-77.2001666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOY,CORO,GREEN,Warning,22-203(b),Transportation Article,No,WHITE,F,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1552033333333, -77.2001666666667)"
11/27/2016,06:17:00,MCP,"4th district, Wheaton","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",I270 @ MD118,39.18123,-77.2513566667,No,No,No,No,No,Yes,No,No,No,No,NY,02 - Automobile,2016,FORD,FOCUS,GRAY,Warning,22-201.1,Transportation Article,No,WHITE,M,CHOWCHILLA,CA,CA,A - Marked Patrol,"(39.18123, -77.2513566666667)"
11/27/2016,00:07:00,MCP,"1st district, Rockville",WINDOW TINT,DARNESTOWN RD/TRAVILAH RD,39.0966366667,-77.20558,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,KIA,OPTIMA,RED,ESERO,61,,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0966366666667, -77.20558)"
11/27/2016,01:57:00,MCP,"2nd district, Bethesda",STOP LIGHTS (*),ROCKVILLE PIKE AT JONES BRIDGE RD,38.996275,-77.0964016667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,NISS,CUBE,BLACK,ESERO,64*,,No,ASIAN,M,LAYTONSVILLE,MD,MD,A - Marked Patrol,"(38.996275, -77.0964016666667)"
11/26/2016,23:33:00,MCP,"3rd district, Silver Spring",HEADLIGHTS (*),NB PINEY BRANCH RD @ BARRON STREET,38.9990283333,-76.9974666667,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2005,HYUNDAI,SUV SANTA FE,N/A,ESERO,55*,,No,BLACK,M,LANHAM,MD,MD,A - Marked Patrol,"(38.9990283333333, -76.9974666666667)"
11/27/2016,00:36:00,MCP,"3rd district, Silver Spring",HEADLIGHTS (*),SB PINEY BRANCH RD @ BARRON STREET,38.998505,-77.0007733333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,ACURA,4DR TL,N/A,ESERO,55*,,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(38.998505, -77.0007733333333)"
11/27/2016,13:13:00,MCP,"4th district, Wheaton",STOP LIGHTS (*),GEORGIA AVE /UNIVERSITY BLVD W,39.0349666667,-77.0494983333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,TOYT,TACOMA,BLUE,ESERO,64*,,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0349666666667, -77.0494983333333)"
11/27/2016,01:43:00,MCP,Headquarters and Special Operations,HEADLIGHTS (*),VEIRS MILL RD @  PARKLAWN MEMORIAL PARK,39.0672383333,-77.10174,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,TOYT,4S,SILVER,ESERO,55*,,No,WHITE,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0672383333333, -77.10174)"
11/27/2016,01:51:00,MCP,"5th district, Germantown",STOP LIGHTS (*),N/B RT 27@OBSERVATION DR,39.2048133333,-77.244915,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,HONDA,CRV,BLACK,ESERO,64*,,No,WHITE,M,DAMASCUS,MD,MD,A - Marked Patrol,"(39.2048133333333, -77.244915)"
11/27/2016,15:44:00,MCP,"4th district, Wheaton",STOP LIGHTS (*),NEW HAMPSHIRE AVE/BRIGGS CHANEY RD,39.1093466667,-76.99686,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,CHEVY,EXPRESS,WHITE,ESERO,64*,,No,HISPANIC,M,ADELPHI,MD,MD,A - Marked Patrol,"(39.1093466666667, -76.99686)"
11/27/2016,22:04:00,MCP,"4th district, Wheaton",TAG LIGHTS (*),108/PRINCE PHILLIP DR,39.1482133333,-77.0582983333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,DODGE,INTREPID,WHITE,ESERO,65*,,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,"(39.1482133333333, -77.0582983333333)"
